EXTRA,DATA_TYPE,COLUMN_KEY,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,TABLE_NAME,NUMERIC_SCALE,TABLE_CATALOG,COLUMN_NAME,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
<blank>,varchar,<blank>,varchar(300),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",gallery,NULL,def,link_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,1200,300
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",login,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(40),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",login,NULL,def,username,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,40,40
<blank>,varchar,<blank>,varchar(30),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",login,NULL,def,password,latin1_swedish_ci,<blank>,NULL,3,NULL,latin1,NULL,NULL,30,30
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",login,NULL,def,date,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,20,20
<blank>,varchar,<blank>,varchar(15),YES,NEVER,ccledu_lumahsi,"select,insert,update,references",login,NULL,def,modifiedOn,latin1_swedish_ci,<blank>,NULL,5,NULL,latin1,NULL,NULL,15,15
<blank>,int,<blank>,int(1),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",login,0,def,master,NULL,<blank>,0,6,10,NULL,NULL,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",visits,0,def,vid,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,mediumtext,<blank>,mediumtext,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",visits,NULL,def,visits,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,16777215,16777215
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,NULL,def,title_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4000,1000
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,NULL,def,course_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,NULL,def,course_cat,utf8mb4_general_ci,<blank>,'Diploma',5,NULL,utf8mb4,NULL,NULL,80,20
<blank>,varchar,<blank>,varchar(15),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",diploma_courses,NULL,def,seq_,utf8mb4_general_ci,<blank>,NULL,6,NULL,utf8mb4,NULL,NULL,60,15
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",slider,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(500),YES,NEVER,ccledu_lumahsi,"select,insert,update,references",slider,NULL,def,description_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,2000,500
<blank>,varchar,<blank>,varchar(300),YES,NEVER,ccledu_lumahsi,"select,insert,update,references",slider,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,1200,300
<blank>,varchar,<blank>,varchar(30),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",slider,NULL,def,seq_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,120,30
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,FullName,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Surname,latin1_swedish_ci,<blank>,NULL,3,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,CNIC_,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,20,20
<blank>,varchar,<blank>,varchar(15),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,DOB_,latin1_swedish_ci,<blank>,NULL,5,NULL,latin1,NULL,NULL,15,15
<blank>,varchar,<blank>,varchar(10),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Gender_,latin1_swedish_ci,<blank>,NULL,6,NULL,latin1,NULL,NULL,10,10
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Email_,latin1_swedish_ci,<blank>,NULL,7,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Contact_,latin1_swedish_ci,<blank>,NULL,8,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Course_,latin1_swedish_ci,<blank>,NULL,9,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Province_,latin1_swedish_ci,<blank>,NULL,10,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Domicile_,latin1_swedish_ci,<blank>,NULL,11,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,City_,latin1_swedish_ci,<blank>,NULL,12,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(2000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Permanent_Address,latin1_swedish_ci,<blank>,NULL,13,NULL,latin1,NULL,NULL,2000,2000
<blank>,varchar,<blank>,varchar(2000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Present_Address,latin1_swedish_ci,<blank>,NULL,14,NULL,latin1,NULL,NULL,2000,2000
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Photo_,latin1_swedish_ci,<blank>,NULL,15,NULL,latin1,NULL,NULL,200,200
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Father_Guardian,latin1_swedish_ci,<blank>,NULL,16,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Occupation_,latin1_swedish_ci,<blank>,NULL,17,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Annual_Income,latin1_swedish_ci,<blank>,NULL,18,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Phone_,latin1_swedish_ci,<blank>,NULL,19,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Matric_Group,latin1_swedish_ci,<blank>,NULL,20,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Matric_Passing_Year,latin1_swedish_ci,<blank>,NULL,21,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(500),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Matric_Board,latin1_swedish_ci,<blank>,NULL,22,NULL,latin1,NULL,NULL,500,500
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Matric_Obtained,latin1_swedish_ci,<blank>,NULL,23,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Matric_Grade,latin1_swedish_ci,<blank>,NULL,24,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Inter_Group,latin1_swedish_ci,<blank>,NULL,25,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Inter_Passing_Year,latin1_swedish_ci,<blank>,NULL,26,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Inter_Board,latin1_swedish_ci,<blank>,NULL,27,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Inter_Obtained,latin1_swedish_ci,<blank>,NULL,28,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,Inter_Grade,latin1_swedish_ci,<blank>,NULL,29,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(30),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",admissionform,NULL,def,date_,latin1_swedish_ci,<blank>,NULL,30,NULL,latin1,NULL,NULL,30,30
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,NULL,def,title_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4000,1000
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,NULL,def,course_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,80,20
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,NULL,def,course_cat,utf8mb4_general_ci,<blank>,'Undergraduate',5,NULL,utf8mb4,NULL,NULL,80,20
<blank>,varchar,<blank>,varchar(15),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",undergraduate_courses,NULL,def,seq_,utf8mb4_general_ci,<blank>,NULL,6,NULL,utf8mb4,NULL,NULL,60,15
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",notifications_,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,text,<blank>,text,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",notifications_,NULL,def,content_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,65535,65535
<blank>,varchar,<blank>,varchar(300),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",notifications_,NULL,def,link_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,1200,300
<blank>,varchar,<blank>,varchar(1),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",notifications_,NULL,def,is_show,utf8mb4_general_ci,<blank>,'Y',4,NULL,utf8mb4,NULL,NULL,4,1
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",youtubegallery,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",youtubegallery,NULL,def,link_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4000,1000
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",affiliation,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",affiliation,NULL,def,title_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",affiliation,NULL,def,description_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,varchar,<blank>,varchar(300),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",affiliation,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,1200,300
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",facilities,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",facilities,NULL,def,caption_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_lumahsi,"select,insert,update,references",facilities,NULL,def,description_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,varchar,<blank>,varchar(300),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",facilities,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,1200,300
<blank>,varchar,<blank>,varchar(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",facilities,NULL,def,seq_,utf8mb4_general_ci,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,44,11
auto_increment,int,PRI,int(10),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,NULL,def,name_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,NULL,def,designation_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(10000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,NULL,def,message_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,40000,10000
<blank>,varchar,<blank>,varchar(70),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,NULL,def,category_,utf8mb4_general_ci,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,280,70
<blank>,int,<blank>,int(32),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,0,def,seq_,NULL,<blank>,NULL,6,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",messages,NULL,def,pic_,utf8mb4_general_ci,<blank>,NULL,7,NULL,utf8mb4,NULL,NULL,800,200
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",downloads,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(200),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",downloads,NULL,def,title_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,800,200
<blank>,varchar,<blank>,varchar(300),YES,NEVER,ccledu_lumahsi,"select,insert,update,references",downloads,NULL,def,file_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,1200,300
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",downloads,NULL,def,date_,utf8mb4_general_ci,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,80,20
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",scholarships,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",scholarships,NULL,def,title_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4000,1000
<blank>,varchar,<blank>,varchar(5000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",scholarships,NULL,def,description_,utf8mb4_general_ci,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,20000,5000
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",videos,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(1000),NO,NEVER,ccledu_lumahsi,"select,insert,update,references",videos,NULL,def,link_,utf8mb4_general_ci,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,4000,1000
<blank>,varchar,<blank>,varchar(900),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,Title_,latin1_swedish_ci,<blank>,NULL,1,NULL,latin1,NULL,NULL,900,900
<blank>,varchar,<blank>,varchar(10),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,RollNo,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,10,10
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,Name_,latin1_swedish_ci,<blank>,NULL,3,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,FatherName,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(20),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,Class_,latin1_swedish_ci,<blank>,NULL,5,NULL,latin1,NULL,NULL,20,20
<blank>,varchar,<blank>,varchar(5000),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,date_,latin1_swedish_ci,<blank>,NULL,6,NULL,latin1,NULL,NULL,5000,5000
<blank>,varchar,<blank>,varchar(900),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",result2,NULL,def,time_,latin1_swedish_ci,<blank>,NULL,7,NULL,latin1,NULL,NULL,900,900
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",bog,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(60),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",bog,NULL,def,name,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,60,60
<blank>,varchar,<blank>,varchar(120),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",bog,NULL,def,designation,latin1_swedish_ci,<blank>,'N/A',3,NULL,latin1,NULL,NULL,120,120
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",bog,NULL,def,photo,latin1_swedish_ci,<blank>,'default_profile.PNG',4,NULL,latin1,NULL,NULL,50,50
<blank>,int,<blank>,int(3),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",bog,0,def,sequence,NULL,<blank>,NULL,5,10,NULL,NULL,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",about,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",about,NULL,def,heading,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(8000),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",about,NULL,def,description,latin1_swedish_ci,<blank>,NULL,3,NULL,latin1,NULL,NULL,8000,8000
<blank>,varchar,<blank>,varchar(30),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",about,NULL,def,photo,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,30,30
<blank>,int,<blank>,int(11),YES,NEVER,ccledu_ccl_new_db,"select,insert,update,references",about,0,def,sequence,NULL,<blank>,NULL,5,10,NULL,NULL,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(120),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,name,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,120,120
<blank>,varchar,<blank>,varchar(40),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,photo,latin1_swedish_ci,<blank>,'default_profile.png',3,NULL,latin1,NULL,NULL,40,40
<blank>,varchar,<blank>,varchar(100),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,designation,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,100,100
<blank>,varchar,<blank>,varchar(15),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,ext,latin1_swedish_ci,<blank>,'N/A',5,NULL,latin1,NULL,NULL,15,15
<blank>,varchar,<blank>,varchar(50),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,email,latin1_swedish_ci,<blank>,NULL,6,NULL,latin1,NULL,NULL,50,50
<blank>,varchar,<blank>,varchar(60),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,department,latin1_swedish_ci,<blank>,NULL,7,NULL,latin1,NULL,NULL,60,60
<blank>,varchar,<blank>,varchar(1),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,NULL,def,is_hod,latin1_swedish_ci,<blank>,'N',8,NULL,latin1,NULL,NULL,1,1
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",faculty,0,def,sequence,NULL,<blank>,NULL,9,10,NULL,NULL,NULL,NULL,NULL
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",jobs,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(300),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",jobs,NULL,def,title,latin1_swedish_ci,<blank>,NULL,2,NULL,latin1,NULL,NULL,300,300
<blank>,varchar,<blank>,varchar(5000),NO,NEVER,ccledu_ccl_new_db,"select,insert,update,references",jobs,NULL,def,description,latin1_swedish_ci,<blank>,NULL,3,NULL,latin1,NULL,NULL,5000,5000
<blank>,varchar,<blank>,varchar(200),YES,NEVER,ccledu_ccl_new_db,"select,insert,update,references",jobs,NULL,def,link_name,latin1_swedish_ci,<blank>,NULL,4,NULL,latin1,NULL,NULL,200,200
<blank>,varchar,<blank>,varchar(200),YES,NEVER,ccledu_ccl_new_db,"select,insert,update,references",jobs,NULL,def,link_address,latin1_swedish_ci,<blank>,NULL,5,NULL,latin1,NULL,NULL,200,200
